9.3117e-15, 8.6209e-15, 5.7576
2.9784e-15, 2.741e-15, 5.8586
9.3422e-16, 8.5433e-16, 5.9596
2.8735e-16, 2.6102e-16, 6.0606
8.6671e-17, 7.8177e-17, 6.1616
2.5636e-17, 2.2952e-17, 6.2626
7.4363e-18, 6.6057e-18, 6.3636
2.1154e-18, 1.8636e-18, 6.4646
5.9013e-19, 5.1539e-19, 6.5657
1.6146e-19, 1.3972e-19, 6.6667
4.3322e-20, 3.7131e-20, 6.7677
1.14e-20, 9.6729e-21, 6.8687
2.9424e-21, 2.4701e-21, 6.9697
7.448e-22, 6.1834e-22, 7.0707
1.8491e-22, 1.5173e-22, 7.1717
4.5028e-23, 3.6499e-23, 7.2727
1.0755e-23, 8.6066e-24, 7.3737
2.5195e-24, 1.9894e-24, 7.4747
5.7895e-25, 4.5077e-25, 7.5758
1.305e-25, 1.0012e-25, 7.6768
2.8853e-26, 2.1801e-26, 7.7778
6.2579e-27, 4.6531e-27, 7.8788
1.3314e-27, 9.7355e-28, 7.9798
2.7789e-28, 1.9968e-28, 8.0808
5.6899e-29, 4.0145e-29, 8.1818
1.1429e-29, 7.912e-30, 8.2828
2.2524e-30, 1.5286e-30, 8.3838
4.3548e-31, 2.8949e-31, 8.4848
8.2607e-32, 5.3744e-32, 8.5859
1.5374e-32, 9.7805e-33, 8.6869
2.8076e-33, 1.7448e-33, 8.7879
5.0306e-34, 3.0512e-34, 8.8889
8.8449e-35, 5.2305e-35, 8.9899
1.526e-35, 8.7895e-36, 9.0909
2.5835e-36, 1.4479e-36, 9.1919
4.2924e-37, 2.338e-37, 9.2929
6.9986e-38, 3.7008e-38, 9.3939
1.1199e-38, 5.7424e-39, 9.4949
1.7588e-39, 8.7346e-40, 9.596
2.7111e-40, 1.3024e-40, 9.697
4.1017e-41, 1.9036e-41, 9.798
6.0891e-42, 2.7274e-42, 9.899
8.7039e-43, 3.8307e-43, 10
0.98635, 0.98629, 0
0.97661, 0.97655, 0.10101
0.94795, 0.9479, 0.20202
0.90205, 0.90201, 0.30303
0.84149, 0.84147, 0.40404
0.76956, 0.76956, 0.50505
0.68995, 0.68997, 0.60606
0.60642, 0.60645, 0.70707
0.52252, 0.52256, 0.80808
0.44139, 0.44143, 0.90909
0.36552, 0.36556, 1.0101
0.29675, 0.29678, 1.1111
0.23618, 0.23621, 1.2121
0.18428, 0.18431, 1.3131
0.14096, 0.14098, 1.4141
0.10571, 0.10572, 1.5152
0.077717, 0.07772, 1.6162
0.056015, 0.056013, 1.7172
0.03958, 0.039575, 1.8182
0.027419, 0.027412, 1.9192
0.018621, 0.018614, 2.0202
